run,config_label,model,iteration,delta_coh,U,sector,Lambda,z_shift,nkeep,beta0,Gamma_PT,Delta_eff,F_lambda,soc_lambda,z_center_real,z_center_imag,s_real,s_imag,s_abs,y_real,y_imag,y_abs,B_frobenius,alignment,trace_fraction,support,max_residual,biorth_error,reliable,tracking_cost,rank_minus,rank_plus,B0_real,B0_imag,Bx_real,Bx_imag,By_real,By_imag,Bz_real,Bz_imag,Bx_abs,By_abs,Bz_abs,nilpotent_mismatch
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.007500,reference,scalar,5,2e-05,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3400740658007726,5.4354401933532865e-06,0.0001474283254699893,5.296743048388573e-05,0.00015665458768561604,1.8929562458819828e-08,1.5617799161374676e-08,2.4540659842950363e-08,0.0005351324636584266,0.9999999340816823,0.0003490510457041145,3.339902067198163,6.766100088609959e-12,8.386907201804358e-09,True,0.5994598488815219,8,4,9.358574192252231e-08,9.320241076736047e-08,0.00011331785138438629,0.0002423855310909809,-1.2030700329186683e-14,4.531897318353628e-16,0.00024240818496486325,-0.00011326936974750963,0.0002675662182051963,1.2039233004794516e-14,0.0002675662128538605,9.999999874996599e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.010000,reference,scalar,5,2e-05,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34007103324984145,9.466100598471323e-06,0.00017876020490589783,5.6821007689624345e-05,0.0001875735529675304,2.872658394313423e-08,2.031466995511369e-08,3.518383777286293e-08,0.000640453751608779,0.9999999053866272,0.0004233517905911968,3.322353191712931,9.61217513610518e-12,4.989028438686873e-09,True,0.49027752771759403,9,5,1.3992374911782715e-07,1.310688619672785e-07,0.00014560472783261804,0.00028520957012784416,8.649960088480402e-14,4.3964398094287205e-15,0.00028523867966384175,-0.00014554768009516876,0.00032022685031040174,8.661125582872192e-14,0.00032022684390515627,0.00010000000109382474
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.015000,reference,scalar,5,2e-05,0.015,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34006210211616,2.0676555428258704e-05,0.00023831515493610844,6.770655672901423e-05,0.00024774642458836937,5.2209935248122153e-08,3.227099711413088e-08,6.137829089632059e-08,0.0008445366592028692,0.999999829203542,0.0005758410286089573,3.2875158348949567,9.424773284539898e-12,3.125374709409437e-09,True,0.5038330598009533,9,5,2.435198866031186e-07,2.4279843679767747e-07,0.0002009676915821729,0.00037137915068615076,-5.251490431748551e-14,8.33230104921659e-14,0.00037141932936788713,-0.00020089340771521215,0.000422268263813697,9.849131562199912e-14,0.00042226825536798463,0.00010000000024115894
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.020000,reference,scalar,5,2e-05,0.02,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34004911667033005,3.5867021086636595e-05,0.00029345693131316297,8.26274640724634e-05,0.0003048676243138728,7.928967271669222e-08,4.849520409778746e-08,9.294426835478468e-08,0.0010362442323206638,0.9999997258327208,0.0007337128105292313,3.2530290783073346,7.150377663256901e-12,9.053636569713207e-10,True,0.5122350897862815,7,5,3.440952612320577e-07,4.1307481848094386e-07,0.00024324811528478226,0.00045747212212082804,1.891396110911825e-14,9.370528983830562e-15,0.00045752075344334834,-0.0002431566111333694,0.0005181219818800709,2.1107930696163616e-14,0.0005181219715175508,9.999999975009228e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.030000,reference,scalar,5,2e-05,0.03,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34000973251426936,7.642328197430008e-05,0.00038904055832159057,0.0001227741240805999,0.00040795347965538113,1.3627907047541637e-07,9.552822755952165e-08,1.6642604156293344e-07,0.001370384812104395,0.9999994286247417,0.001064307381123709,3.1851303851576076,9.074329717153418e-12,2.206349982330023e-09,True,0.717234382362828,6,4,4.3310200697072856e-07,9.359750742102073e-07,0.00028632964811240266,0.0006224977457786711,-3.5258254649228604e-15,1.763709621058207e-14,0.0006225549868063441,-0.0002862051371156081,0.0006851920248278576,1.7986067050648593e-14,0.0006851920111244813,9.999999870047275e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.050000,reference,scalar,5,2e-05,0.05,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.33987326157360526,0.00017810414651622718,0.0005189395778108508,0.00022472764824767283,0.0005655093291055717,2.1879576953157427e-07,2.3324014180814542e-07,3.198008013054338e-07,0.0017927594788197348,0.9999985290821112,0.0017122598060722212,3.0536712473772023,8.318472079370848e-12,1.434488258107401e-09,True,0.7410294739893991,6,4,-3.286598910906785e-07,2.1455581145428767e-06,0.00023608302745590967,0.0008647306527020733,4.744083815025335e-14,2.7469739265380266e-14,0.0008647778347169468,-0.00023591007188974468,0.0008963784343542082,5.481988416356339e-14,0.000896378416427323,9.999999865388743e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.075000,reference,scalar,5,2e-05,0.075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.33962049910456776,0.00028905530077238164,0.0005851907099923559,0.0003336039752207184,0.0006736020927405312,2.311565547782919e-07,3.90443894231369e-07,4.5373977934442327e-07,0.0019137025963820648,0.9999974076852844,0.0022747797174173614,2.856660872741537,9.91088664674648e-12,1.0487461971122481e-09,True,0.7817463686114233,6,8,-2.019330167071277e-06,2.3232964764094945e-06,0.00011113009316780942,0.0009503735001846869,1.3395914152253274e-14,1.0787405040416087e-15,0.0009503956881873441,-0.00011094001403016415,0.0009568488320841381,1.3439278144662365e-14,0.0009568488129470133,9.99999989950248e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.100000,reference,scalar,5,2e-05,0.1,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.33934353958891883,0.0003638083984676612,0.0006116983748926941,0.0004064878423505388,0.0007344435089407213,2.0894253586756643e-07,4.972959051589244e-07,5.394072678251594e-07,0.0018902210573568552,0.999996660368436,0.0025824895046809952,2.472866059207235,7.973813648649736e-12,7.645502734690318e-10,True,0.39887827259183645,4,8,-2.9934424634498477e-06,1.7186350377735392e-06,4.0210921555713653e-05,0.0009442515839908309,1.0110131048318705e-14,-3.2327937391938774e-14,0.0009442595884044665,-4.0022069638308484e-05,0.0009451073865342249,3.387196902796309e-14,0.0009451073676317978,9.999999884770403e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.000000,reference,scalar,5,1e-05,0.0,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3400787445824712,-6.937478287249044e-08,3.3670585589867796e-05,3.417644520552399e-05,4.7976429013118477e-05,-3.4321072921570744e-11,2.3014818469000447e-09,2.3017377408507964e-09,0.00023183941008111171,0.9999999961709767,7.181954261186792e-05,4.808700962218402,1.9342858741597427e-11,6.799232384144238e-08,True,0.618546150123768,8,6,-4.1700063171110687e-10,1.1766365503872003e-08,-8.61347296820892e-07,0.00011591650484486754,-7.150069382053093e-15,-7.099748128744604e-14,0.00011591641755053571,8.729389392234384e-07,0.00011591970503161203,7.135661035481873e-14,0.00011591970445158043,5.0000002681902134e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.002500,reference,scalar,5,1e-05,0.0025,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34007733250676453,4.4344358848827383e-07,6.766016353285109e-05,3.4327154124870186e-05,7.586996269674017e-05,3.3995442189795604e-09,4.6451617234122014e-09,5.7562512396047446e-09,0.00036665864241523544,0.9999999918165676,0.00011775764985064495,4.783502765875308,1.3618391497165996e-11,1.3074403180132877e-08,True,1.4799632998468129,9,7,1.6780363196094495e-08,2.5505686267115747e-08,5.684159702979975e-05,0.00017429478639297786,-1.4924801845783708e-13,2.0031560096648096e-14,0.00017430046880911762,-5.6824166980440905e-05,0.00018332932039548917,1.5058630221071405e-13,0.00018332931947754352,5.000000582819085e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.005000,reference,scalar,5,1e-05,0.005,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34008052650677456,3.0100019626952414e-06,0.00010482149865728707,3.698922124079719e-05,0.0001111564171281185,9.619344092758994e-09,7.754531209252634e-09,1.2355749068760278e-08,0.0005370382013864835,0.9999999842251064,0.00017043998115581798,4.758091298096053,9.856696123112991e-12,4.5610453245273754e-08,True,0.9994649932382907,8,6,4.470232307777523e-08,4.680627418749648e-08,0.00011525370309149228,0.00024252647201150325,-1.9588296913328196e-13,2.4451476271242917e-14,0.0002425379949574548,-0.0001152294492933943,0.0002685190974635665,1.9740317193073024e-13,0.00026851909612249424,4.9999998341074476e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.007500,reference,scalar,5,1e-05,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3400771639312358,6.970840406669541e-06,0.00013583434569020003,4.0847282875470264e-05,0.00014184311751859322,1.6782468950776078e-08,1.1096927885224032e-08,2.011946998739345e-08,0.0006849248159012763,0.9999999732161957,0.00022598143181568528,4.7330818832748385,1.0967375909122255e-11,4.632404293267174e-09,True,0.6171482469729429,9,7,7.68779771345208e-08,7.78989461305802e-08,0.00016044645960522038,0.0003025515312404469,-3.1475663004806864e-14,-1.3814137008773264e-13,0.0003025675728632987,-0.00016041620284763352,0.00034246240006136254,1.4168188130917828e-13,0.0003424623983511776,5.0000002018404374e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.010000,reference,scalar,5,1e-05,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.34007238091287845,1.2413009937325171e-05,0.0001653289017533588,4.618573699228729e-05,0.00017165887118495362,2.520052345345103e-08,1.527167434720867e-08,2.9466768056492502e-08,0.0008281364470932618,0.9999999582305454,0.00028467333576588037,4.708196198331194,1.5124468729489538e-11,9.441261653412634e-09,True,0.6494518348266767,8,4,1.1168327769677812e-07,1.2375577259576365e-07,0.0001995624346796576,0.00036280478963011953,-2.320910662007708e-13,-1.2021885765524376e-13,0.00036282474224462176,-0.00019952615220761294,0.0004140682078037722,2.6137872282598357e-13,0.0004140682057338522,4.999999715051095e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.015000,reference,scalar,5,1e-05,0.015,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3400582863381417,2.7472574330800306e-05,0.00021948763415027828,6.103379425787981e-05,0.00022781559557326098,4.44496975033732e-08,2.679232620975376e-08,5.1899945586399606e-08,0.0010951870145793979,0.9999999133502385,0.0004132789810305706,4.658799254154261,9.155362963518525e-12,3.4758744122189624e-09,True,0.6602926594783097,9,5,1.7144095023965554e-07,2.7025807109178177e-07,0.0002584670117806555,0.00048275604950191384,6.636471970924984e-14,6.330718826767778e-14,0.00048278189137565455,-0.00025841873359041276,0.0005475934618944201,9.171737081080385e-14,0.0005475934591562677,5.000000092914995e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.020000,reference,scalar,5,1e-05,0.02,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.340032586681555,4.743185247903493e-05,0.0002631799137453039,8.058301398406507e-05,0.0002752404206175787,6.277004485622958e-08,4.241566133932573e-08,7.575728914174163e-08,0.0013137736043372446,0.999999843455717,0.0005573047121025075,4.610229107751592,2.4143643338283143e-11,1.0041431227550595e-09,True,0.6700041935525152,6,4,1.7524614738312003e-07,4.871620551121381e-07,0.00028495434666421006,0.000591862449661265,1.211796505154461e-13,1.2016565043362903e-14,0.0005918909391768171,-0.00028489515757043404,0.0006568867018001356,1.2177399367059877e-13,0.0006568866985155789,4.9999999710186595e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.030000,reference,scalar,5,1e-05,0.03,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3399700864019537,9.610601487552084e-05,0.00033571793716954956,0.00012902584678837917,0.0003596584525307808,9.605886419791933e-08,8.663258225069801e-08,1.293542024768359e-07,0.0016671718812247126,0.9999996146968467,0.0008764166589050991,4.513963001706335,1.4097129266232247e-11,1.777061385658586e-09,True,0.6442946722104224,7,4,-1.0368543359258377e-07,1.0279641550320058e-06,0.0002771427320778893,0.0007861659469771174,7.680152087213843e-14,1.800636733901434e-13,0.0007861936533889808,-0.0002770641127123162,0.0008335856225547706,1.9575852493065468e-13,0.0008335856183873231,5.000000012554237e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.050000,reference,scalar,5,1e-05,0.05,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.33977548964420984,0.00018880525156808866,0.00040743490757405576,0.00022184394901511137,0.0004639158777456304,1.1678846619526003e-07,1.8077393772567087e-07,2.152179416244987e-07,0.001938221055340496,0.999998974895118,0.0014309817323386574,4.110841877975094,1.922434960208026e-11,1.5098647526671896e-09,True,1.0402316116751102,5,7,-1.4256443889345129e-06,1.346793461210239e-06,0.00015032978056719654,0.0009573788453137965,-7.250059927410568e-14,-5.064575332464766e-14,0.0009573938687181495,-0.00015023404117974452,0.0009691095378644046,8.84382791834255e-14,0.000969109533018999,5.000000018952141e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.075000,reference,scalar,5,1e-05,0.075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3394794902505839,0.00026031535892042745,0.0004299440230736973,0.0002918949881055725,0.0005196677275509307,9.964917889564362e-08,2.509970110023177e-07,2.7005454705794827e-07,0.0019293684335301956,0.9999983592419911,0.0018108046094606862,3.406195496313934,1.520190616515564e-11,1.344415194491883e-09,True,0.4878485715534894,4,8,-2.371462260431466e-06,6.922202820237377e-07,5.26543465971236e-05,0.0009632445748682538,9.956380338238535e-14,7.190014439406069e-14,0.0009632498306693701,-5.255802161369436e-05,0.0009646826375698347,1.2281116279822883e-13,0.0009646826327453583,5.0000000032964776e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.100000,reference,scalar,5,1e-05,0.1,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.3391847718099213,0.0003021153513353711,0.00043980773613738755,0.0003323772386219289,0.0005512762225239109,8.295621601235525e-08,2.923641617238136e-07,3.0390547352023256e-07,0.0018753301455186843,0.9999979739149254,0.0020123782086395683,2.978110728647804,1.8429627853057956e-11,1.9362100239151463e-09,True,0.39912625046971134,5,10,-2.665126688045907e-06,1.3476054612360306e-07,1.3525221499352748e-05,0.0009375656248611561,-4.3257227227283535e-14,-2.5063257675858597e-14,0.0009375669680082881,-1.343146480268811e-05,0.0009376631764860433,4.999354551058891e-14,0.000937663171798381,4.999999980738098e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.000000,reference,scalar,6,0.0001,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241918367870174,-4.54848671063568e-06,9.790033888985167e-05,9.793313278746432e-05,0.00013847517774790875,-6.422142819315354e-12,1.91753737768752e-08,1.917537485231492e-08,0.00019168923481446576,0.9999976929904116,0.002089022515644567,1.3214259497624137,3.978640970113005e-12,4.2627516402051634e-08,True,0.0,8,11,4.874470185399927e-10,-2.831556313938481e-07,-2.4583121056848507e-07,9.584411696789701e-05,6.493828912101929e-16,-6.603738160332193e-15,9.584377529288252e-05,3.416749858170597e-07,9.584443223442879e-05,6.635590089029319e-15,9.584438431221984e-05,0.0004999998747693775
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.002500,reference,scalar,6,0.0001,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241926993579235,-5.027855561407281e-06,0.00010301001910045099,0.00010282787092579272,0.00014554942485014072,3.7492995943789945e-11,2.1184601896249233e-08,2.1184635074206763e-08,0.00020148982370360677,0.9999974648715377,0.0021955071913756976,1.3182549954988048,5.286898162548118e-12,1.094128218458374e-08,True,0.1573407687265651,9,11,-7.804205938037384e-11,-3.1280448365946894e-07,-1.855321721649308e-07,0.00010074452339087098,9.788312738470695e-17,-3.714888618585059e-15,0.00010074423711449207,2.862764093032405e-07,0.00010074469422972436,3.716177949872613e-15,0.00010074464385744546,0.0004999998751179167
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.005000,reference,scalar,6,0.0001,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124195380967338,-5.573917164199997e-06,0.00010863560201899991,0.000108163218649,0.00015330028015154415,1.0241215751915606e-10,2.3500752748493667e-08,2.350097589454192e-08,0.0002122400991070399,0.9999972019190948,0.002312175478377252,1.3148347953330233,3.507752161833691e-12,2.320535116745392e-08,True,0.24075965684035622,8,10,-9.558592142897438e-10,-3.470016862434403e-07,-9.832366569244025e-08,0.00010611974686576919,1.7343982153250614e-15,-6.491286291247839e-16,0.00010611954242256995,2.0444320812956236e-07,0.00010611979241592101,1.851892315031352e-15,0.0001061197393560735,0.0004999998750685674
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.007500,reference,scalar,6,0.0001,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241998036738554,-6.2100850879500015e-06,0.00011485700781384972,0.00011396113676975,0.00016180010178551928,2.0499155009707064e-10,2.6178470352876744e-08,2.61792729378044e-08,0.0002240423959866229,0.9999968991922603,0.0024395916619223456,1.3111461974910932,4.5562205806353926e-12,8.860428608560188e-09,True,0.24438951520803165,9,11,-2.3120458142480396e-09,-3.8647782447459335e-07,4.243127095148334e-08,0.00011202088460883475,-1.0869804405524985e-15,-1.6747459365582896e-15,0.00011202081501933349,6.958954407833196e-08,0.00011202089264489291,1.996572170035986e-15,0.00011202083663453142,0.0004999998750468244
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.010000,reference,scalar,6,0.0001,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242058326103965,-6.9179080813499985e-06,0.00012163255087985214,0.00012022196558955,0.00017101987733522312,3.4115642332487704e-10,2.9245808692893545e-08,2.9247798443754764e-08,0.00023685858359338664,0.9999965521304347,0.0025779311529789484,1.3071740740838602,4.332889289850151e-12,9.831035306036716e-09,True,0.0868057704201976,9,11,-4.187486572432091e-09,-4.317427152306019e-07,2.1294629102449302e-07,0.00011842873642993389,-1.5224299143405673e-15,-2.905317781300779e-15,0.00011842883094737356,-9.451746011265144e-08,0.00011842892787876453,3.2800402824388462e-15,0.00011842886866432463,0.0004999998748499366
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.015000,reference,scalar,6,0.0001,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242225883764931,-8.63141383765e-06,0.00013707637560580327,0.00013418761978155,0.0001918234867055155,7.836154465854287e-10,3.678790514164893e-08,3.679625005186108e-08,0.0002658218347847312,0.9999957005567712,0.002889441154349431,1.2982710864048297,4.21134905021751e-12,7.909831597130006e-09,True,0.18583552594043568,9,11,-1.0339267677504345e-08,-5.430137127387002e-07,7.173974728932804e-07,0.00013290845966353705,2.6031965211920083e-15,-9.871849774706874e-16,0.00013290904415191743,-5.844884287009112e-07,0.000132910395790804,2.7840916485794744e-15,0.0001329103293356074,0.0004999998751513471
