config_label,model,iteration,sector,U,method,degree,n_delta,y0_real,y0_imag,y0_abs,s0_abs,y_fit_rms,B0_0_real,B0_0_imag,Bx0_real,Bx0_imag,Bx0_abs,Bx_fit_rms,By0_real,By0_imag,Bz0_real,Bz0_imag,Bz0_abs,Bz_fit_rms,nilpotent_mismatch0,trace_component_fraction0,beta0,Gamma_PT,F_lambda,soc_lambda,Lambda,z_shift,nkeep,max_tracking_cost,max_residual,max_biorth_error,min_support,median_alignment,median_trace_fraction,ybare_real,ybare_imag,delta_y_real,delta_y_imag,delta_y_abs,Q_real,Q_imag,Q_abs,C_beta0_real,C_beta0_imag,C_beta0_abs,C_beta0_phase,C_gamma_real,C_gamma_imag,C_gamma_abs
reference,scalar,4,-1,0.03,linear_drop_largest,1,4,2.3794857459169414e-11,3.1079892337189294e-11,3.914275091499661e-11,6.25641677919531e-06,3.114511164709554e-12,-2.603861451655306e-11,-4.494673090906534e-11,7.315705734732293e-07,7.954194915417125e-05,7.954531331730824e-05,9.721461800656438e-08,-9.963623712252547e-15,1.9020780926434392e-13,7.954200026095195e-05,-7.315083352408544e-07,7.954536384955321e-05,9.721693693588305e-08,5.062056889162238e-07,4.6175200539917464e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2862498178042414,8.399461246341503e-12,4.64431637992146e-09,1.110835423309953,0.9999999561031406,0.000218617766645665,-4.184848135350753e-13,2.8012484906886342e-14,2.421334227270449e-11,3.105187985228241e-11,3.937645472075566e-11,-3.8893605468719005e-22,1.4914231258834842e-21,1.5413027590501809e-21,-1.7286046874986225e-18,6.6285472261488185e-18,6.850234484667471e-18,1.825896572288411,-4.321511718746556e-17,1.6571368065372047e-16,1.7125586211668677e-16
reference,scalar,4,-1,0.05,linear_drop_largest,1,4,-9.435422940431938e-11,-5.821552318500945e-11,1.1086824498560127e-10,1.0529399079985584e-05,3.706315337055263e-11,1.710794326559193e-10,9.46301244557484e-11,6.888523346305994e-08,9.185083906867067e-05,9.185086489954369e-05,4.374621163901787e-08,-1.9727118385368694e-14,1.1854923375228443e-13,9.185068414078596e-05,-6.898627208676785e-08,9.185071004753402e-05,4.380820570092108e-08,1.006868791208912e-06,1.505097690343906e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0475770563712907,1.0744045705745116e-11,2.6494094373491432e-09,1.1082428582820545,0.9999999461053708,0.0002603637027224021,-4.184848135350753e-13,2.8012484906886342e-14,-9.39357445907843e-11,-5.824353566991634e-11,1.1052707161215245e-10,5.472556893215475e-21,1.0964042443043875e-20,1.2253942453037214e-20,8.75609102914476e-18,1.7542467908870197e-17,1.960630792485954e-17,1.1078395283873002,2.1890227572861893e-16,4.3856169772175483e-16,4.901576981214884e-16
reference,scalar,4,-1,0.075,linear_drop_largest,1,4,4.7239908230158955e-11,4.068943147198934e-11,6.234772460248694e-11,7.896057535408853e-06,2.0615181466393945e-11,-3.668835689263362e-11,-9.25605496842264e-11,1.3898306677018254e-06,0.00012036380377577035,0.00012037182763693933,2.4557720991107715e-07,-6.57569634051996e-15,2.7531659129653267e-14,0.0001203638753867436,-1.3897766283379203e-06,0.0001203718986192052,2.455913205467708e-07,3.7264849828742114e-07,5.848888272998003e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7719229738977984,9.375462970985608e-12,1.917323851048409e-09,1.1038290319789958,0.9999999264203665,0.000327351903044108,-4.184848135350753e-13,2.8012484906886342e-14,4.765839304369403e-11,4.0661418987082454e-11,6.264721399671571e-11,5.968880923522142e-22,3.86003461927434e-21,3.905911245380298e-21,4.244537545615746e-19,2.7449135070395308e-18,2.777536885603767e-18,1.41737859842257,1.0611343864039364e-17,6.862283767598827e-17,6.943842214009418e-17
reference,scalar,4,-1,0.1,linear_drop_largest,1,4,-3.120102190097189e-11,-5.656024237888861e-11,6.459539291329959e-11,8.037125911250836e-06,1.3116877874831657e-10,1.938719111193713e-10,6.181406940688994e-11,1.0660300796666488e-06,0.00014968520748575898,0.00014968900347114836,1.0038596867671748e-06,-1.5336576861633747e-13,-1.2808924653791293e-13,0.00014968519240718902,-1.066089593865918e-06,0.00014968898881681094,1.0038645022481997e-06,2.0507402917177833e-07,9.612438350914856e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.5471926861999484,1.1810670153819649e-11,5.425617795380871e-09,1.0976418171784674,0.9999998956185006,0.0004108077373491111,-4.184848135350753e-13,2.8012484906886342e-14,-3.0782537087436817e-11,-5.65882548637955e-11,6.441890388751813e-11,-2.2401987970620002e-21,3.5066791380456164e-21,4.161164407658315e-21,-8.960795188247998e-19,1.4026716552182463e-18,1.6644657630633257e-18,2.1392845148373603,-2.2401987970619995e-17,3.5066791380456153e-17,4.1611644076583145e-17
reference,scalar,4,-1,0.0,linear_small3,1,3,-1.7695681120848537e-13,2.5255589776512638e-14,1.787499869875101e-13,4.227883477433006e-07,3.647414951088047e-14,2.3638816801902445e-12,1.7282615042508046e-12,1.0616735435093859e-09,6.224750815222481e-05,6.224750816127859e-05,8.184034961640839e-11,-5.161995336115231e-13,1.0214131208510568e-13,6.224750890345367e-05,-1.061611838965545e-09,6.224750891250639e-05,8.17552914791514e-11,6.054529450225394e-09,3.326408999118627e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6145781149889772,9.353286798318918e-12,6.46561427094386e-08,1.1136731959135275,0.9999999651649055,0.000172250374672376,-1.7695681120848537e-13,2.5255589776512638e-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,4,-1,0.0025,linear_small3,1,3,-1.649038044351767e-12,-4.091429681066652e-12,4.411249630981301e-12,2.100297510111675e-06,4.416926580272528e-11,3.427232967773658e-12,6.6071862357055255e-12,9.403258335300299e-07,6.432472968537552e-05,6.433160235661658e-05,6.700374990783497e-07,-1.3572950814492999e-13,5.840094316995068e-14,6.43247258467665e-05,-9.403360238022664e-07,6.43315986673682e-05,6.70036727232389e-07,8.463404248551428e-08,8.181233801658275e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.08088705627604557,9.625456999159456e-12,3.584177639350222e-09,1.1134704127328223,0.9999999645984827,0.00017550795515691202,-1.7695681120848537e-13,2.5255589776512638e-14,-1.4720812331432815e-12,-4.116685270843165e-12,4.3719698965283035e-12,-1.44156103469081e-23,1.2811487478466557e-23,1.9285850592721838e-23,-9.225990622021183e-18,8.199351986218595e-18,1.2342944379341974e-17,2.415042873074767,-2.3064976555052956e-16,2.0498379965546486e-16,3.0857360948354933e-16
reference,scalar,4,-1,0.005,linear_small3,1,3,3.5330094918508433e-11,3.487255954689248e-11,4.9641827286093906e-11,7.045695656646965e-06,2.5604175628531903e-12,-5.2963928246418555e-11,-5.418936712107537e-11,1.3295267881186497e-06,6.593343290201932e-05,6.59468362829136e-05,9.951689238619797e-08,-2.7537539170610295e-13,-2.657079625600155e-13,6.593351833777191e-05,-1.3294415330350893e-06,6.594691998256675e-05,9.951686029601225e-08,9.151056028364442e-07,8.124744144471305e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22132638647327238,1.2590236436450674e-11,2.0380439431245014e-09,1.1132614143205877,0.9999999640153966,0.00017879936418280275,-1.7695681120848537e-13,2.5255589776512638e-14,3.550705172971692e-11,3.484730395711597e-11,4.9750229302149186e-11,3.925282559409919e-23,2.4693803322381663e-21,2.469692290460858e-21,6.2804520950558695e-18,3.951008531581066e-16,3.9515076647373725e-16,1.554901845298408,1.570113023763967e-16,9.877521328952663e-15,9.87876916184343e-15
reference,scalar,4,-1,0.0075,linear_small3,1,3,3.4625790134481945e-11,3.434718254914435e-11,4.877165459056555e-11,6.983670567156325e-06,2.5077268414417863e-12,-5.1476976300297483e-11,-5.303884316569655e-11,1.2848229223175693e-06,6.711620418936346e-05,6.712850091228048e-05,9.616134503680983e-08,6.161836720117857e-14,-5.606316564700809e-14,6.711628655625172e-05,-1.2847405171875408e-06,6.71285816869193e-05,9.616134127617431e-08,8.678232266669893e-07,7.785621952227382e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.18813318531254924,1.4777579003131093e-11,1.2198727539110552e-08,1.1130604431872897,0.9999999633988917,0.00018221475013976054,-1.7695681120848537e-13,2.5255589776512638e-14,3.480274694569043e-11,3.432192695936784e-11,4.887970811256902e-11,2.621112113315322e-23,2.3838001424613942e-21,2.383944240553881e-21,1.863901947246451e-18,1.6951467679725471e-16,1.6952492377272044e-16,1.5598012503109038,4.659754868116128e-17,4.237866919931368e-15,4.2381230943180106e-15
reference,scalar,4,-1,0.01,linear_small3,1,3,3.385961769957705e-11,3.37809966647259e-11,4.7829169409720396e-11,6.9158636054885e-06,2.4495679630295774e-12,-4.9879780020982724e-11,-5.183162515772e-11,1.2394131183941455e-06,6.83407858206234e-05,6.835202375539709e-05,9.275371651299939e-08,1.354181489979147e-13,-5.468007744352105e-15,6.834086503825164e-05,-1.2393336059605665e-06,6.835210151826635e-05,9.275374330695017e-08,8.210381102068204e-07,7.441628497795626e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.18866423307747798,9.453456101857366e-12,8.404946688213433e-10,1.112841804407631,0.9999999627484379,0.00018575013965986529,-1.7695681120848537e-13,2.5255589776512638e-14,3.4036574510785533e-11,3.3755741074949386e-11,4.7936817373990116e-11,1.2162824070150601e-23,2.292745897991237e-21,2.292778159143401e-21,4.86512962806024e-19,9.170983591964947e-17,9.171112636573605e-17,1.5654914607010137,1.21628240701506e-17,2.2927458979912367e-15,2.2927781591434013e-15
reference,scalar,4,-1,0.015,linear_small3,1,3,3.2091992921023854e-11,3.2495879337158905e-11,4.5671415387945185e-11,6.758062990824012e-06,2.313370739521982e-12,-4.627167885098504e-11,-4.920340791025802e-11,1.1458548458943843e-06,7.091644961552076e-05,7.092570626647685e-05,8.573020209066152e-08,5.41538676694566e-13,4.279151792497132e-15,7.091652221786019e-05,-1.1457812874766185e-06,7.092577767099202e-05,8.573031143526157e-08,7.286034011293831e-07,6.73380957543335e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.21903574797326694,1.8219938440048353e-11,1.076958061494345e-09,1.112384647943344,0.9999999613388428,0.00019318985147291637,-1.7695681120848537e-13,2.5255589776512638e-14,3.226894973223234e-11,3.247062374738239e-11,4.577801353669042e-11,-1.9586564921549817e-23,2.090654924277693e-21,2.0907466718691655e-21,-3.4820559860533007e-19,3.7167198653825654e-17,3.71688297221185e-17,1.5801646791131607,-8.705139965133251e-18,9.291799663456413e-16,9.292207430529625e-16
reference,scalar,4,-1,0.02,linear_small3,1,3,2.9898734650877373e-11,3.094376435365951e-11,4.302848923792682e-11,6.559610448641506e-06,2.1417211980439418e-12,-4.192905283362894e-11,-4.619985250175096e-11,1.0472037727522246e-06,7.36609983629267e-05,7.366844178862993e-05,7.830585612215322e-08,-2.0964116266520743e-14,6.617557375811704e-14,7.366106377204056e-05,-1.04713647469127e-06,7.366850623451825e-05,7.830607944820001e-08,6.369593646042832e-07,5.988472618498376e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22046534921065217,1.2783914513972628e-11,1.209184435188047e-09,1.111899363773612,0.999999959772101,0.00020113626896080174,-1.7695681120848537e-13,2.5255589776512638e-14,3.007569146208586e-11,3.0918508763882994e-11,4.31335298938644e-11,-5.750993088958844e-23,1.855079398708318e-21,1.8559706268319388e-21,-5.750993088958844e-19,1.855079398708318e-17,1.8559706268319387e-17,1.6017877321311713,-1.4377482722397108e-17,4.637698496770795e-16,4.639926567079846e-16
reference,scalar,4,-1,0.03,linear_small3,1,3,2.3246091752052033e-11,2.6581598138726288e-11,3.53123511161967e-11,5.942419634811791e-06,1.6326897474780364e-12,-2.9475679109812574e-11,-3.8422797613505165e-11,8.247126010515593e-07,7.963658704204927e-05,7.964085726924481e-05,6.152256261330616e-08,-1.8709758406194176e-14,3.3908782263801315e-13,7.963663480889688e-05,-8.246593472563729e-07,7.964090448208523e-05,6.152321581426961e-08,4.491265706257055e-07,4.2996403901853997e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2862498178042414,8.399461246341503e-12,4.64431637992146e-09,1.110835423309953,0.9999999561031406,0.000218617766645665,-1.7695681120848537e-13,2.5255589776512638e-14,2.3423048563260518e-11,2.6556342548949775e-11,3.5410147324940925e-11,-1.6141568965621654e-22,1.239953239584271e-21,1.2504155554145673e-21,-7.174030651387402e-19,5.510903287041205e-18,5.557402468509188e-18,1.7002472067661534,-1.7935076628468503e-17,1.377725821760301e-16,1.3893506171272968e-16
reference,scalar,4,-1,0.05,linear_small3,1,3,-5.143645292887011e-11,-1.7972522917086e-11,5.448596397155007e-11,7.381460829100841e-06,1.0042533525550183e-11,9.178555971975485e-11,2.92845455956106e-11,1.9971906115785567e-08,9.190041366821029e-05,9.190041583836935e-05,1.1250072051964842e-08,-4.0288468226715515e-14,9.173335690303256e-14,9.19003282266081e-05,-2.0003238452284674e-08,9.19003304035837e-05,1.1266858260757996e-08,4.951307387647257e-07,7.412975596323262e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0475770563712907,1.0744045705745116e-11,2.6494094373491432e-09,1.1082428582820545,0.9999999461053708,0.0002603637027224021,-1.7695681120848537e-13,2.5255589776512638e-14,-5.125949611766163e-11,-1.7997778506862513e-11,5.43273041243411e-11,2.313141172542478e-21,1.8470043556854183e-21,2.9600755351902927e-21,3.7010258760679644e-18,2.9552069690966686e-18,4.7361208563044674e-18,0.6738153770209213,9.25256469016991e-17,7.388017422741671e-17,1.1840302140761168e-16
reference,scalar,4,-1,0.075,linear_small3,1,3,6.012577623435316e-11,2.4487396078952587e-11,6.492104076885251e-11,8.05735941663598e-06,1.8771569903458085e-11,-8.069321587604495e-11,-6.406006213046704e-11,1.6316254941389915e-06,0.00012037448407902782,0.00012038554156976346,2.2610060714695013e-07,6.673464271423844e-15,-6.056725053265954e-14,0.0001203745674028365,-1.6315925452992683e-06,0.00012038562443935697,2.2610948790032627e-07,3.721450731037346e-07,6.051628975619008e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7719229738977984,9.375462970985608e-12,1.917323851048409e-09,1.1038290319789958,0.9999999264203665,0.000327351903044108,-1.7695681120848537e-13,2.5255589776512638e-14,6.030273304556165e-11,2.4462140489176074e-11,6.507546334891868e-11,3.0267345103199358e-21,2.9474620939955216e-21,4.224766809127118e-21,2.1523445406719545e-18,2.0959730446190378e-18,3.0042786198237283e-18,0.7721298079063441,5.380861351679886e-17,5.239932611547594e-17,7.51069654955932e-17
reference,scalar,4,-1,0.1,linear_small3,1,3,-5.201290463689754e-11,-1.758833238728524e-10,1.8341288358599484e-10,1.3543001276895562e-05,1.2491903472910834e-10,1.8248964883985885e-10,2.915080759624952e-10,6.638017200395014e-07,0.0001489504657348381,0.00014895194485252186,9.964081228950103e-07,-1.476569517697146e-13,-1.7382783822003916e-13,0.00014895041980276516,-6.639858309533723e-07,0.0001489518997415061,9.964283601871687e-07,6.369639480805677e-07,1.6326515380776312e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.5471926861999484,1.1810670153819649e-11,5.425617795380871e-09,1.0976418171784674,0.9999998956185006,0.0004108077373491111,-1.7695681120848537e-13,2.5255589776512638e-14,-5.1835947825689056e-11,-1.759085794626289e-10,1.8338700557985996e-10,-2.8243247442618193e-20,1.826659496808378e-20,3.363553950560304e-20,-1.1297298977047275e-17,7.30663798723351e-18,1.3454215802241213e-17,2.5674986796904036,-2.824324744261818e-16,1.8266594968083773e-16,3.3635539505603027e-16
reference,scalar,4,-1,0.0,quadratic_all,2,5,2.6882655383741778e-14,2.5123483413908276e-14,3.6794925999788955e-14,1.9182003544934756e-07,1.7483294014837405e-15,1.6324280862465316e-12,1.6300325170969423e-12,1.0860456895141394e-09,6.224753016598356e-05,6.224753017545779e-05,7.040348859152318e-11,-5.419129779857782e-13,8.532876787905524e-14,6.224753023433818e-05,-1.085983031686847e-09,6.224753024381132e-05,7.040290801793277e-11,7.448273902267593e-10,2.6205549616739418e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6145781149889772,9.353286798318918e-12,6.46561427094386e-08,1.1136731959135275,0.9999999651649055,0.000172250374672376,2.6882655383741778e-14,2.5123483413908276e-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,4,-1,0.0025,quadratic_all,2,5,-2.337037566901707e-12,-5.063141297949708e-12,5.576481363020386e-12,2.3614574658503562e-06,3.531494846551473e-11,4.0765815936615255e-12,8.095821986293348e-12,9.846496954923479e-07,6.436879171175424e-05,6.437632236664374e-05,5.151166725551543e-07,-1.2865319966801499e-13,7.399596562688128e-14,6.436878487515371e-05,-9.84662291037849e-07,6.437631572349578e-05,5.151162287084447e-07,1.1130898059344151e-07,9.956147597425672e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.08088705627604557,9.625456999159456e-12,3.584177639350222e-09,1.1134704127328223,0.9999999645984827,0.00017550795515691202,2.6882655383741778e-14,2.5123483413908276e-14,-2.3639202222854485e-12,-5.088264781363616e-12,5.610575487647895e-12,-2.0238033184785443e-23,2.386032804690158e-23,3.12872696426875e-23,-1.2952341238262684e-17,1.527060995001701e-17,2.0023852571320002e-17,2.2742372287958608,-3.23808530956567e-16,3.817652487504252e-16,5.005963142829999e-16
reference,scalar,4,-1,0.005,quadratic_all,2,5,9.830007581401098e-11,1.0397448318737117e-10,1.4308598135079912e-10,1.1961855263745634e-05,5.683796033344042e-11,-1.4972743475395503e-10,-1.6059059747662802e-10,1.5741762170228876e-06,6.62042080432981e-05,6.622292045359022e-05,1.3913912999557447e-07,-2.864594351446619e-13,-2.7164002698705046e-13,6.620444476331413e-05,-1.5739218254108175e-06,6.622315106011806e-05,1.3914332597292807e-07,2.6236573225411502e-06,2.344411664090394e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22132638647327238,1.2590236436450674e-11,2.0380439431245014e-09,1.1132614143205877,0.9999999640153966,0.00017879936418280275,2.6882655383741778e-14,2.5123483413908276e-14,9.827319315862724e-11,1.0394935970395726e-10,1.4304925681895572e-10,-1.1478186148991008e-21,2.0436134409557865e-20,2.0468343293442778e-20,-1.8365097838385613e-16,3.2697815055292584e-15,3.2749349269508444e-15,1.626903508743554,-4.591274459596402e-15,8.174453763823145e-14,8.18733731737711e-14
reference,scalar,4,-1,0.0075,quadratic_all,2,5,3.317781668688714e-11,3.238142810835337e-11,4.63608067924313e-11,6.808877058108135e-06,2.107190800124695e-12,-4.990874121092186e-11,-5.0000854545456445e-11,1.3115583877983626e-06,6.714301012011903e-05,6.715581876051405e-05,8.253551597472297e-08,3.054779041866143e-14,-3.7522685861595866e-14,6.714308768450071e-05,-1.311480691476286e-06,6.715589479273332e-05,8.253552627318964e-08,8.173965859848889e-07,7.438639235247113e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.18813318531254924,1.4777579003131093e-11,1.2198727539110552e-08,1.1130604431872897,0.9999999633988917,0.00018221475013976054,2.6882655383741778e-14,2.5123483413908276e-14,3.315093403150339e-11,3.235630462493946e-11,4.6324020509266774e-11,5.2132260231849224e-23,2.1469861305772122e-21,2.1476189646787418e-21,3.7071829498203895e-18,1.5267456928549065e-16,1.5271957082159944e-16,1.5465194963800668,9.267957374550973e-17,3.816864232137266e-15,3.817989270539985e-15
reference,scalar,4,-1,0.01,quadratic_all,2,5,3.2568052817271264e-11,3.184402745474634e-11,4.5549096026674444e-11,6.7490070400522215e-06,2.0719581842660358e-12,-4.873013088664127e-11,-4.8855359711508564e-11,1.2651940978380007e-06,6.836664929727224e-05,6.837835514431024e-05,7.961065976762913e-08,1.590032189628521e-13,-1.839175331837717e-14,6.836672410079715e-05,-1.2651191357053383e-06,6.837842854805926e-05,7.961067142593885e-08,7.743701524932808e-07,7.135702399156917e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.18866423307747798,9.453456101857366e-12,8.404946688213433e-10,1.112841804407631,0.9999999627484379,0.00018575013965986529,2.6882655383741778e-14,2.5123483413908276e-14,3.254117016188752e-11,3.1818903971332434e-11,4.5512310482349645e-11,4.6560496925116923e-23,2.072521661170756e-21,2.073044600556366e-21,1.862419877004677e-18,8.290086644683023e-17,8.292178402225463e-17,1.5483344789535913,4.6560496925116914e-17,2.0725216611707557e-15,2.0730446005563657e-15
reference,scalar,4,-1,0.015,quadratic_all,2,5,3.1194909570829535e-11,3.062467731648138e-11,4.371490871397127e-11,6.611725093647744e-06,1.99186476179558e-12,-4.615849824566238e-11,-4.636069418706082e-11,1.1696649298996116e-06,7.094038075977391e-05,7.095002282163085e-05,7.358098730062252e-08,5.442516492488105e-13,-2.4800953161628857e-14,7.094044985567339e-05,-1.1695955970998438e-06,7.095009076517145e-05,7.358100600970868e-08,6.898092807130494e-07,6.520038006893786e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.21903574797326694,1.8219938440048353e-11,1.076958061494345e-09,1.112384647943344,0.9999999613388428,0.00019318985147291637,2.6882655383741778e-14,2.5123483413908276e-14,3.116802691544579e-11,3.059955383306747e-11,4.367812492065963e-11,3.518231896252022e-23,1.909061081607204e-21,1.909385243704069e-21,6.254634482225816e-19,3.393886367301696e-17,3.394462655473901e-17,1.5523692910688243,1.5636586205564542e-17,8.48471591825424e-16,8.486156638684752e-16
reference,scalar,4,-1,0.02,quadratic_all,2,5,2.954699621349753e-11,2.9156957595399125e-11,4.151088003717026e-11,6.442893762679178e-06,1.895476785802988e-12,-4.320134576992831e-11,-4.35152009942063e-11,1.0689216310783508e-06,7.368290592885178e-05,7.369065897095377e-05,6.720894138885622e-08,-2.5171266560287973e-14,5.855524699204344e-14,7.368296898375186e-05,-1.0688582050818333e-06,7.369072109922054e-05,6.720897240754272e-08,6.068329973304655e-07,5.883858238587285e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22046534921065217,1.2783914513972628e-11,1.209184435188047e-09,1.111899363773612,0.999999959772101,0.00020113626896080174,2.6882655383741778e-14,2.5123483413908276e-14,2.9520113558113783e-11,2.9131834111985216e-11,4.147409870283089e-11,2.283503164425045e-23,1.7214748914243557e-21,1.7216263359029714e-21,2.2835031644250447e-19,1.7214748914243557e-17,1.7216263359029716e-17,1.5575322980332933,5.708757911062611e-18,4.3036872285608887e-16,4.304065839757428e-16
reference,scalar,4,-1,0.03,quadratic_all,2,5,2.4875861970867854e-11,2.5155492337775247e-11,3.537806246177903e-11,5.947946070853285e-06,1.6369871982191919e-12,-3.5350678565699686e-11,-3.633311561631284e-11,8.415915831665158e-07,7.965413503772534e-05,7.965858086233423e-05,5.2787546128539013e-08,-1.9322265561162446e-14,3.1929901026620214e-13,7.9654184207222e-05,-8.415411584598345e-07,7.965862949636679e-05,5.278767218117302e-08,4.4206981335289505e-07,4.49986074494836e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2862498178042414,8.399461246341503e-12,4.64431637992146e-09,1.110835423309953,0.9999999561031406,0.000218617766645665,2.6882655383741778e-14,2.5123483413908276e-14,2.4848979315484112e-11,2.5130368854361338e-11,3.5341296124754846e-11,-1.40270215924192e-23,1.2502278956702853e-21,1.250306581781806e-21,-6.234231818852978e-20,5.556568425201268e-18,5.556918141252471e-18,1.5820154278222156,-1.5585579547132444e-18,1.389142106300317e-16,1.389229535313118e-16
reference,scalar,4,-1,0.05,quadratic_all,2,5,-4.085812409567535e-11,1.7946316900664058e-11,4.462573915260863e-11,6.680249931896907e-06,1.0789153915414706e-11,6.674006776813306e-11,-2.8602080002287014e-11,-2.9686668960555393e-08,9.191020537338387e-05,9.191021016772791e-05,1.3865547953962685e-08,-4.0223186011915206e-14,1.434254799157645e-13,9.191013425781443e-05,2.971684934842347e-08,9.19101390619153e-05,1.3883853906843757e-08,4.2027253451100447e-07,5.586272432327587e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0475770563712907,1.0744045705745116e-11,2.6494094373491432e-09,1.1082428582820545,0.9999999461053708,0.0002603637027224021,2.6882655383741778e-14,2.5123483413908276e-14,-4.0885006751059097e-11,1.792119341725015e-11,4.46402615419381e-11,1.3488652631832312e-21,-1.4659616322249028e-21,1.9921046672747567e-21,2.1581844210931696e-18,-2.345538611559844e-18,3.18736746763961e-18,-0.8269740387548171,5.395461052732923e-17,-5.86384652889961e-17,7.968418669099024e-17
reference,scalar,4,-1,0.075,quadratic_all,2,5,9.15051862070837e-11,1.3883456506717463e-11,9.25524147030588e-11,9.62041655558941e-06,1.3304643488881323e-11,-1.559309668678641e-10,-4.4797873999583105e-11,1.6948772937264186e-06,0.00012037854400603695,0.00012039047498059871,1.7174652896197017e-07,8.588901042702456e-15,-3.051887584597436e-14,0.00012037866413657214,-1.6948578746690545e-06,0.0001203905948258458,1.7175204845113735e-07,5.053966893011704e-07,9.528980916669998e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7719229738977984,9.375462970985608e-12,1.917323851048409e-09,1.1038290319789958,0.9999999264203665,0.000327351903044108,2.6882655383741778e-14,2.5123483413908276e-14,9.147830355169996e-11,1.3858333023303554e-11,9.252206988001158e-11,8.178337636621789e-21,2.5381443924854932e-21,8.563140980720218e-21,5.8157067638199386e-18,1.8049026791007954e-18,6.089344697401044e-18,0.30092465199818147,1.4539266909549847e-16,4.512256697751988e-17,1.5223361743502611e-16
reference,scalar,4,-1,0.1,quadratic_all,2,5,-5.915438575718913e-11,-1.8135526742330898e-10,1.9075894311012065e-10,1.381155107546291e-05,1.0120876858044697e-10,1.3796954110323245e-10,3.07516243557618e-10,6.026851198188359e-07,0.00014893930335928672,0.00014894052274147318,7.925431886303441e-07,-1.6326746482451285e-13,-1.8735105786785187e-13,0.00014893924226963565,-6.028748960591178e-07,0.00014894046242036957,7.925555195080251e-07,6.692821074940617e-07,1.6001654471624163e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.5471926861999484,1.1810670153819649e-11,5.425617795380871e-09,1.0976418171784674,0.9999998956185006,0.0004108077373491111,2.6882655383741778e-14,2.5123483413908276e-14,-5.918126841257287e-11,-1.8138039090672287e-10,1.9079116524723202e-10,-2.939345771695596e-20,2.1462280371898823e-20,3.639512103731036e-20,-1.1757383086782381e-17,8.584912148759528e-18,1.4558048414924144e-17,2.5109026874312383,-2.939345771695595e-16,2.1462280371898816e-16,3.6395121037310356e-16
reference,scalar,4,-1,0.0,quadratic_small4,2,4,2.3878122061488964e-14,2.2580722431951715e-14,3.286417104891303e-14,1.8128477886715428e-07,9.06343633288334e-16,1.463986353115951e-12,1.4625511404810302e-12,1.195427125188161e-09,6.224762575996486e-05,6.224762577144358e-05,4.593957274345195e-11,-7.329433385900017e-13,1.8714793600128685e-13,6.224762581936351e-05,-1.1953700321185842e-09,6.224762583084113e-05,4.5939503151217155e-11,6.617780001956011e-10,2.3507224635922312e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6145781149889772,9.353286798318918e-12,6.46561427094386e-08,1.1136731959135275,0.9999999651649055,0.000172250374672376,2.3878122061488964e-14,2.2580722431951715e-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
